#Read
5767172 0.0000000472 80.796389
5799940 0.0000000485 78.655743
5832708 0.0000000394 96.730997
5865476 0.0000000318 119.797434
5898244 0.0000000302 126.358159
5931012 0.0000000267 142.627599
5963780 0.0000000253 150.994064
5996548 0.0000000744 51.287640
6029316 0.0000000633 60.232507
6062084 0.0000000541 70.447224
6094852 0.0000000382 99.789940
6127620 0.0000000246 154.880116
6160388 0.0000000247 154.503108
6193156 0.0000000210 181.927273
6225924 0.0000000710 53.755602
6258692 0.0000000664 57.411692
6291460 0.0000000375 101.836753
6324228 0.0000000376 101.567698
6356996 0.0000000414 92.205137
6389764 0.0000000223 171.435602
6422532 0.0000000307 124.061235
6455300 0.0000000747 51.076666
6488068 0.0000000708 53.852058
6520836 0.0000000435 87.602373
6553604 0.0000000280 136.098192
6586372 0.0000000320 119.060920
6619140 0.0000000250 152.710436
6651908 0.0000000252 151.097994
6684676 0.0000000244 156.457909
6717444 0.0000000719 53.082284
6750212 0.0000000677 56.348650
6782980 0.0000000559 68.213887
6815748 0.0000000386 98.862943
6848516 0.0000000287 133.144911
6881284 0.0000000244 156.151344
6914052 0.0000000227 168.211816
6946820 0.0000000699 54.591583
6979588 0.0000000692 55.107555
7012356 0.0000000611 62.390623
7045124 0.0000000395 96.540502
7077892 0.0000000306 124.748073
7110660 0.0000000201 189.964313
7143428 0.0000000243 156.729085
7176196 0.0000000686 55.622475
7208964 0.0000000542 70.427730
7241732 0.0000000596 64.048118
7274500 0.0000000497 76.678638
7307268 0.0000000362 105.315930
7340036 0.0000000194 196.529978
7372804 0.0000000192 198.547112
7405572 0.0000000705 54.097916
7438340 0.0000000525 72.633326
7471108 0.0000000479 79.689785
7503876 0.0000000534 71.468568
7536644 0.0000000449 84.963508
7569412 0.0000000324 117.813244
7602180 0.0000000229 166.846782
7634948 0.0000000201 189.571126
7667716 0.0000000694 54.975307
7700484 0.0000000457 83.390360
7733252 0.0000000478 79.775311
7766020 0.0000000512 74.475820
7798788 0.0000000447 85.405988
7831556 0.0000000368 103.574994
7864324 0.0000000294 129.738676
7897092 0.0000000701 54.442679
7929860 0.0000000412 92.565652
7962628 0.0000000442 86.373528
7995396 0.0000000434 87.978545
8028164 0.0000000515 74.036794
8060932 0.0000000416 91.634034
8093700 0.0000000367 104.038983
8126468 0.0000000779 48.942026
8159236 0.0000000373 102.248816
8192004 0.0000000403 94.743642
8224772 0.0000000388 98.383003
8257540 0.0000000457 83.426949
8290308 0.0000000468 81.495162
8323076 0.0000000417 91.501664
8355844 0.0000000877 43.474743
8388612 0.0000000240 158.764481
8421380 0.0000000650 58.668183
8454148 0.0000000368 103.573822
8486916 0.0000000467 81.730822
8519684 0.0000000434 87.938866
8552452 0.0000000424 89.989569
8585220 0.0000000427 89.425132
8617988 0.0000000374 101.998348
8650756 0.0000000327 116.745224
8683524 0.0000000260 146.479631
8716292 0.0000000194 196.157092
8749060 0.0000000200 191.066305
8781828 0.0000000198 192.964411
8814596 0.0000000194 196.984155
8847364 0.0000000215 177.436288
8880132 0.0000000205 186.336851
8912900 0.0000000207 184.464601
8945668 0.0000000191 199.722370
8978436 0.0000000207 184.389250
9011204 0.0000000204 186.733433
9043972 0.0000000190 201.019067
9076740 0.0000000207 184.663986
9109508 0.0000000198 192.636690
9142276 0.0000000206 185.398240
9175044 0.0000000188 203.265208
9207812 0.0000000196 194.704154
9240580 0.0000000203 187.621320
9273348 0.0000000198 192.522873
9306116 0.0000000185 205.705397
9338884 0.0000000713 53.526108
9371652 0.0000000341 112.024323
9404420 0.0000000329 115.858662
9437188 0.0000000378 101.047171
9469956 0.0000000312 122.227887
9502724 0.0000000366 104.154769
9535492 0.0000000352 108.433691
9568260 0.0000000833 45.809907
9601028 0.0000000607 62.861081
9633796 0.0000000588 64.836158
9666564 0.0000000609 62.656318
9699332 0.0000000559 68.235378
9732100 0.0000000545 70.054197
9764868 0.0000000394 96.935176
9797636 0.0000000784 48.671310
9830404 0.0000000742 51.439953
9863172 0.0000000662 57.631831
9895940 0.0000000706 54.017378
9928708 0.0000000466 81.812502
9961476 0.0000000281 135.755472
9994244 0.0000000272 140.327999
10027012 0.0000000722 52.866963
10059780 0.0000000689 55.357032
10092548 0.0000000748 50.984193
10125316 0.0000000440 86.623374
10158084 0.0000000365 104.593740
10190852 0.0000000412 92.489493
10223620 0.0000000392 97.414291
10256388 0.0000000274 139.103503
10289156 0.0000000727 52.488905
10321924 0.0000000712 53.579380
10354692 0.0000000752 50.759640
10387460 0.0000000512 74.465660
10420228 0.0000000476 80.223331
10452996 0.0000000305 125.062041
10485764 0.0000000381 100.064853
10518532 0.0000000738 51.709242
10551300 0.0000000693 55.038526
10584068 0.0000000637 59.916711
10616836 0.0000000550 69.376866
10649604 0.0000000583 65.401302
10682372 0.0000000430 88.724155
10715140 0.0000000364 104.893030
10747908 0.0000000804 47.423717
10780676 0.0000000740 51.572727
10813444 0.0000000328 116.387551
10846212 0.0000000382 99.854567
10878980 0.0000000309 123.327375
10911748 0.0000000353 108.033150
10944516 0.0000000392 97.404985
10977284 0.0000000803 47.516618
11010052 0.0000000818 46.644676
11042820 0.0000000517 73.783776
11075588 0.0000000532 71.692300
11108356 0.0000000460 82.974932
11141124 0.0000000455 83.894576
11173892 0.0000000340 112.222765
11206660 0.0000000346 110.208120
11239428 0.0000000899 42.423778
11272196 0.0000000731 52.162354
11304964 0.0000000672 56.741376
11337732 0.0000000722 52.842113
11370500 0.0000000663 57.523334
11403268 0.0000000401 95.240782
11436036 0.0000000408 93.607609
11468804 0.0000000780 48.887941
11501572 0.0000000754 50.573381
11534340 0.0000000736 51.853231
11567108 0.0000000511 74.604780
11599876 0.0000000597 63.845750
11632644 0.0000000505 75.544641
11665412 0.0000000426 89.614337
11698180 0.0000000814 46.836636
11730948 0.0000000752 50.698253
11763716 0.0000000778 49.056284
11796484 0.0000000424 90.071990
11829252 0.0000000321 118.769629
11862020 0.0000000343 111.373531
11894788 0.0000000349 109.311455
11927556 0.0000000325 117.295099
11960324 0.0000000785 48.568157
11993092 0.0000000826 46.185587
12025860 0.0000000748 51.022701
12058628 0.0000000554 68.893680
12091396 0.0000000487 78.350933
12124164 0.0000000466 81.852517
12156932 0.0000000495 77.022715
12189700 0.0000000787 48.468576
12222468 0.0000000742 51.421281
12255236 0.0000000716 53.303419
12288004 0.0000000679 56.207437
12320772 0.0000000489 77.946958
12353540 0.0000000452 84.435795
12386308 0.0000000517 73.744846
12419076 0.0000000761 50.151305
12451844 0.0000000736 51.824804
12484612 0.0000000800 47.675054
12517380 0.0000000800 47.659400
12550148 0.0000000526 72.471196
12582916 0.0000000362 105.456973
12615684 0.0000000350 108.863276
12648452 0.0000000917 41.621576
12681220 0.0000000704 54.156908
12713988 0.0000000901 42.358990
12746756 0.0000000706 54.004309
12779524 0.0000000790 48.312789
12812292 0.0000000190 200.742002
12845060 0.0000000375 101.700901
12877828 0.0000000387 98.518240
12910596 0.0000000817 46.687046
12943364 0.0000000748 51.018821
12976132 0.0000000715 53.338846
13008900 0.0000000732 52.139252
13041668 0.0000000722 52.845821
13074436 0.0000000486 78.461197
13107204 0.0000000312 122.390699
13139972 0.0000000394 96.815205
13172740 0.0000000296 128.776153
13205508 0.0000000301 126.611174
13238276 0.0000000272 140.179416
13271044 0.0000000203 187.684268
13303812 0.0000000307 124.136687
13336580 0.0000000321 118.679470
13369348 0.0000000292 130.796606
13402116 0.0000000216 176.990449
13434884 0.0000000217 175.571841
13467652 0.0000000218 175.122525
13500420 0.0000000221 172.654957
13533188 0.0000000220 173.196653
13565956 0.0000000230 166.130697
13598724 0.0000000239 159.303943
13631492 0.0000000229 166.522954
13664260 0.0000000221 172.446723
13697028 0.0000000204 186.854498
13729796 0.0000000210 181.513733
13762564 0.0000000201 190.004078
13795332 0.0000000206 185.283594
13828100 0.0000000220 173.395330
13860868 0.0000000738 51.671991
13893636 0.0000000386 98.879411
13926404 0.0000000338 112.702807
13959172 0.0000000346 110.211939
13991940 0.0000000231 165.362992
14024708 0.0000000386 98.806278
14057476 0.0000000336 113.588076
14090244 0.0000000782 48.793199
14123012 0.0000000546 69.926916
14155780 0.0000000484 78.854774
14188548 0.0000000585 65.263912
14221316 0.0000000563 67.786912
14254084 0.0000000475 80.272922
14286852 0.0000000584 65.301522
14319620 0.0000000951 40.126455
14352388 0.0000000861 44.320749
14385156 0.0000000818 46.625642
14417924 0.0000000829 46.018078
14450692 0.0000000793 48.133448
14483460 0.0000000797 47.875785
14516228 0.0000000718 53.159606
14548996 0.0000000664 57.485477
14581764 0.0000001152 33.112518
14614532 0.0000000807 47.294305
14647300 0.0000000888 42.982091
14680068 0.0000000893 42.694197
14712836 0.0000000703 54.226804
14745604 0.0000000790 48.308321
14778372 0.0000000540 70.601966
14811140 0.0000001070 35.646765
14843908 0.0000000849 44.948323
14876676 0.0000000770 49.521425
14909444 0.0000000735 51.876136
14942212 0.0000000690 55.305017
14974980 0.0000000572 66.662802
15007748 0.0000000314 121.357444
15040516 0.0000000901 42.344254
15073284 0.0000000856 44.559455
15106052 0.0000000871 43.795692
15138820 0.0000000805 47.374027
15171588 0.0000000733 52.047022
15204356 0.0000000455 83.800314
15237124 0.0000000465 82.096188
15269892 0.0000000915 41.704468
15302660 0.0000000867 43.980698
15335428 0.0000000791 48.243687
15368196 0.0000000799 47.769324
15400964 0.0000000487 78.409304
15433732 0.0000000403 94.618651
15466500 0.0000000469 81.357495
15499268 0.0000000430 88.624603
15532036 0.0000000950 40.170028
15564804 0.0000000784 48.668140
15597572 0.0000000812 46.951696
15630340 0.0000000795 47.990223
15663108 0.0000000684 55.730581
15695876 0.0000000633 60.221613
15728644 0.0000000583 65.411240
15761412 0.0000000853 44.737535
15794180 0.0000000866 44.045118
15826948 0.0000000800 47.692515
15859716 0.0000000732 52.097535
15892484 0.0000000629 60.632735
15925252 0.0000000704 54.164875
15958020 0.0000000792 48.164917
15990788 0.0000001009 37.813984
16023556 0.0000000940 40.593165
16056324 0.0000000920 41.482677
16089092 0.0000000404 94.426714
16121860 0.0000000479 79.716354
16154628 0.0000000472 80.800478
16187396 0.0000000386 98.894030
16220164 0.0000000971 39.273099
16252932 0.0000000937 40.690104
16285700 0.0000000901 42.333659
16318468 0.0000000619 61.636996
16351236 0.0000000587 64.975340
16384004 0.0000000570 66.946928
16416772 0.0000000459 83.122056
16449540 0.0000000454 83.998649
16482308 0.0000001018 37.465391
16515076 0.0000000970 39.312747
16547844 0.0000000875 43.610973
16580612 0.0000000761 50.134804
16613380 0.0000000737 51.750547
16646148 0.0000000659 57.920898
16678916 0.0000000681 56.034362
16711684 0.0000001013 37.653232
16744452 0.0000001038 36.737736
16777220 0.0000001144 33.340684
16809988 0.0000000966 39.473595
16842756 0.0000000693 55.029010
16875524 0.0000000637 59.906832
16908292 0.0000000767 49.737339
16941060 0.0000001136 33.565833
16973828 0.0000000848 44.960328
17006596 0.0000000762 50.075726
17039364 0.0000000789 48.331006
17072132 0.0000000765 49.832883
17104900 0.0000000635 60.045718
17137668 0.0000000588 64.866978
17170436 0.0000000516 73.928242
17203204 0.0000000841 45.367513
17235972 0.0000000907 42.042209
17268740 0.0000000929 41.073456
17301508 0.0000000855 44.610031
17334276 0.0000000854 44.659694
17367044 0.0000000769 49.598896
17399812 0.0000000757 50.371204
17432580 0.0000000970 39.320185
17465348 0.0000000901 42.345196
17498116 0.0000000717 53.189962
17530884 0.0000000717 53.209063
17563652 0.0000000907 42.063726
17596420 0.0000000728 52.379636
17629188 0.0000000738 51.679291
17661956 0.0000000622 61.291420
17694724 0.0000000617 61.811633
17727492 0.0000000340 112.333504
17760260 0.0000000341 111.910169
17793028 0.0000000213 179.034477
17825796 0.0000000343 111.161649
17858564 0.0000000367 103.848383
17891332 0.0000000332 115.030449
17924100 0.0000000272 140.069542
17956868 0.0000000235 162.226450
17989636 0.0000000337 113.204233
18022404 0.0000000230 165.644581
18055172 0.0000000232 164.378773
18087940 0.0000000227 168.326802
18120708 0.0000000259 147.077152
18153476 0.0000000197 193.481314
18186244 0.0000000207 184.028732
18219012 0.0000000254 150.260452
18251780 0.0000000207 184.038977
18284548 0.0000000211 180.732772
18317316 0.0000000232 164.239036
18350084 0.0000000220 173.766626
18382852 0.0000000746 51.155365
18415620 0.0000000359 106.191692
18448388 0.0000000208 183.726337
18481156 0.0000000411 92.768319
18513924 0.0000000319 119.727591
18546692 0.0000000412 92.591685
18579460 0.0000000370 103.039648
18612228 0.0000000788 48.436589
18644996 0.0000000489 77.940870
18677764 0.0000000486 78.515700
18710532 0.0000000531 71.797951
18743300 0.0000000478 79.755836
18776068 0.0000000557 68.527496
18808836 0.0000000547 69.781048
18841604 0.0000000934 40.834494
18874372 0.0000001271 30.006802
18907140 0.0000000258 147.846385
18939908 0.0000000870 43.835948
18972676 0.0000000673 56.658884
19005444 0.0000000788 48.423520
19038212 0.0000000736 51.836386
19070980 0.0000000729 52.361328
19103748 0.0000001192 31.998659
19136516 0.0000001028 37.101827
19169284 0.0000001213 31.454472
19202052 0.0000001046 36.481580
19234820 0.0000001126 33.883434
19267588 0.0000001041 36.630598
19300356 0.0000000939 40.642261
19333124 0.0000001314 29.040938
19365892 0.0000001237 30.846985
19398660 0.0000001091 34.969641
19431428 0.0000001236 30.866184
19464196 0.0000001026 37.165466
19496964 0.0000000810 47.113535
19529732 0.0000000801 47.645643
19562500 0.0000001202 31.728777
19595268 0.0000001200 31.795193
19628036 0.0000000986 38.695454
19660804 0.0000000857 44.487455
19693572 0.0000000791 48.200545
19726340 0.0000000849 44.920192
19759108 0.0000000722 52.816264
19791876 0.0000000795 47.979442
19824644 0.0000000915 41.697010
19857412 0.0000000751 50.818713
19890180 0.0000000869 43.912829
19922948 0.0000000823 46.347192
19955716 0.0000000809 47.130210
19988484 0.0000000836 45.603330
20021252 0.0000000828 46.053549
20054020 0.0000001068 35.727831
20086788 0.0000000886 43.057099
20119556 0.0000000850 44.878791
20152324 0.0000001022 37.319976
20185092 0.0000000878 43.462988
20217860 0.0000000906 42.098689
20250628 0.0000000636 60.016016
20283396 0.0000000981 38.880356
20316164 0.0000000982 38.827840
20348932 0.0000000937 40.717378
20381700 0.0000000834 45.758064
20414468 0.0000000883 43.217869
20447236 0.0000000855 44.626284
20480004 0.0000000623 61.206182
20512772 0.0000000963 39.606146
20545540 0.0000001044 36.536902
20578308 0.0000001038 36.764759
20611076 0.0000001018 37.482027
20643844 0.0000000887 43.001140
20676612 0.0000000623 61.260072
20709380 0.0000000538 70.858070
20742148 0.0000000455 83.879577
20774916 0.0000001085 35.142777
20807684 0.0000000928 41.089027
20840452 0.0000000998 38.221189
20873220 0.0000000940 40.586098
20905988 0.0000000905 42.134318
20938756 0.0000000816 46.740359
20971524 0.0000000718 53.122960
21004292 0.0000001249 30.549925
21037060 0.0000001064 35.843501
21069828 0.0000001052 36.274290
21102596 0.0000000942 40.488526
21135364 0.0000000876 43.546283
21168132 0.0000000813 46.940110
21200900 0.0000000874 43.670663
21233668 0.0000001614 23.629108
21266436 0.0000001259 30.293317
21299204 0.0000000945 40.378859
21331972 0.0000001038 36.751865
21364740 0.0000000566 67.401033
21397508 0.0000000754 50.562625
21430276 0.0000000686 55.583524
21463044 0.0000001062 35.911483
21495812 0.0000001128 33.820046
21528580 0.0000001080 35.329490
21561348 0.0000001062 35.931498
21594116 0.0000000637 59.850242
21626884 0.0000000606 62.947751
21659652 0.0000000411 92.904066
21692420 0.0000000547 69.712000
21725188 0.0000001061 35.946396
21757956 0.0000001081 35.303019
21790724 0.0000001048 36.397315
21823492 0.0000001012 37.685517
21856260 0.0000000856 44.568471
21889028 0.0000000833 45.768895
21921796 0.0000000775 49.197485
21954564 0.0000001149 33.212750
21987332 0.0000001133 33.680430
22020100 0.0000001149 33.189041
22052868 0.0000001051 36.291255
22085636 0.0000000996 38.297002
22118404 0.0000001026 37.177297
22151172 0.0000000983 38.804436
22183940 0.0000000721 52.875364
22216708 0.0000000629 60.670505
22249476 0.0000000701 54.427188
22282244 0.0000000672 56.803310
22315012 0.0000000611 62.418772
22347780 0.0000000477 79.993652
22380548 0.0000000461 82.768054
22413316 0.0000000516 73.992808
22446084 0.0000000442 86.276753
22478852 0.0000000370 103.070757
22511620 0.0000000474 80.514606
22544388 0.0000000374 102.097828
22577156 0.0000000457 83.424549
22609924 0.0000000357 106.969998
22642692 0.0000000256 149.085563
22675460 0.0000000349 109.421427
22708228 0.0000000227 167.942647
22740996 0.0000000364 104.879071
22773764 0.0000000358 106.704819
22806532 0.0000000349 109.423724
22839300 0.0000000317 120.228514
22872068 0.0000000470 81.099180
22904836 0.0000000735 51.883656
22937604 0.0000000381 100.161245
22970372 0.0000000446 85.465393
23003140 0.0000000366 104.113528
23035908 0.0000000582 65.600378
23068676 0.0000000269 141.595229
23101444 0.0000000235 162.383570
23134212 0.0000000885 43.089449
23166980 0.0000000595 64.109647
23199748 0.0000000531 71.828905
23232516 0.0000000420 90.932024
23265284 0.0000000593 64.383076
23298052 0.0000000471 80.957820
23330820 0.0000000486 78.486447
23363588 0.0000000590 64.661875
23396356 0.0000000948 40.254273
23429124 0.0000000672 56.792190
23461892 0.0000000719 53.082625
23494660 0.0000000688 55.453267
23527428 0.0000000626 60.917338
23560196 0.0000000693 55.061853
23592964 0.0000000619 61.620210
23625732 0.0000001161 32.855589
23658500 0.0000001000 38.149080
23691268 0.0000000829 46.003078
23724036 0.0000000988 38.605547
23756804 0.0000000920 41.481635
23789572 0.0000000843 45.269350
23822340 0.0000001025 37.230684
23855108 0.0000001406 27.127272
23887876 0.0000001326 28.776215
23920644 0.0000001288 29.605914
23953412 0.0000001203 31.719738
23986180 0.0000001361 28.033123
24018948 0.0000001192 32.012452
24051716 0.0000001293 29.494228
24084484 0.0000001589 24.007075
24117252 0.0000001704 22.380228
24150020 0.0000001300 29.337450
24182788 0.0000001465 26.032364
24215556 0.0000001285 29.692235
24248324 0.0000001339 28.497928
24281092 0.0000001103 34.571922
24313860 0.0000000960 39.745839
24346628 0.0000001283 29.738958
24379396 0.0000001269 30.058503
24412164 0.0000001238 30.810542
24444932 0.0000001282 29.745222
24477700 0.0000000922 41.361340
24510468 0.0000000860 44.380536
24543236 0.0000000869 43.890585
24576004 0.0000001314 29.028135
24608772 0.0000001278 29.851915
24641540 0.0000001194 31.937513
24674308 0.0000001089 35.030469
24707076 0.0000000836 45.639186
24739844 0.0000000730 52.256127
24772612 0.0000000942 40.507159
24805380 0.0000001302 29.304735
24838148 0.0000001359 28.064842
24870916 0.0000001009 37.823712
24903684 0.0000000960 39.743651
24936452 0.0000000970 39.340924
24969220 0.0000000944 40.421878
25001988 0.0000000996 38.299274
25034756 0.0000000986 38.701467
25067524 0.0000001209 31.543193
25100292 0.0000001056 36.117227
25133060 0.0000001112 34.299388
25165828 0.0000000940 40.597129
25198596 0.0000000968 39.415215
25231364 0.0000000829 45.999329
25264132 0.0000001049 36.381404
25296900 0.0000001256 30.378091
25329668 0.0000000983 38.803650
25362436 0.0000001043 36.586110
25395204 0.0000001116 34.182600
25427972 0.0000000943 40.441039
25460740 0.0000001296 29.432770
25493508 0.0000001035 36.856978
25526276 0.0000001102 34.604165
25559044 0.0000001003 38.042808
25591812 0.0000001107 34.444685
25624580 0.0000001115 34.226317
25657348 0.0000000923 41.334963
25690116 0.0000001005 37.974156
25722884 0.0000000811 47.053035
25755652 0.0000001348 28.303748
25788420 0.0000001212 31.480972
25821188 0.0000001365 27.942801
25853956 0.0000001216 31.371798
25886724 0.0000001192 31.995987
25919492 0.0000001089 35.038135
25952260 0.0000000738 51.698156
25985028 0.0000000652 58.480447
26017796 0.0000001070 35.643301
26050564 0.0000000949 40.206321
26083332 0.0000001176 32.445304
26116100 0.0000001241 30.742523
26148868 0.0000001161 32.857687
26181636 0.0000001031 37.013984
26214404 0.0000000836 45.643078
26247172 0.0000001191 32.021612
26279940 0.0000001230 31.021535
26312708 0.0000001185 32.192371
26345476 0.0000001188 32.122522
26378244 0.0000000969 39.369367
26411012 0.0000000996 38.288783
26443780 0.0000001039 36.708106
26476548 0.0000001290 29.571297
26509316 0.0000001468 25.980869
26542084 0.0000001405 27.157473
26574852 0.0000001301 29.325610
26607620 0.0000000962 39.649210
26640388 0.0000000934 40.824665
26673156 0.0000000810 47.069762
26705924 0.0000000722 52.803146
26738692 0.0000000703 54.224552
26771460 0.0000000829 46.015649
26804228 0.0000000610 62.574489
26836996 0.0000000818 46.613072
26869764 0.0000000830 45.981113
26902532 0.0000000767 49.703914
26935300 0.0000000726 52.564075
26968068 0.0000000674 56.622187
27000836 0.0000000502 76.045244
27033604 0.0000000451 84.604459
27066372 0.0000000577 66.109704
27099140 0.0000000501 76.130121
27131908 0.0000000441 86.424171
27164676 0.0000000552 69.071988
27197444 0.0000000339 112.428660
27230212 0.0000000355 107.408083
27262980 0.0000000288 132.355242
27295748 0.0000000373 102.289918
27328516 0.0000000275 138.507741
27361284 0.0000000413 92.334022
27394052 0.0000000472 80.756246
27426820 0.0000000806 47.327245
27459588 0.0000000449 84.891979
27492356 0.0000000459 83.183222
27525124 0.0000000425 89.798215
27557892 0.0000000438 87.132048
27590660 0.0000000257 148.674397
27623428 0.0000000445 85.779497
27656196 0.0000000264 144.319765
27688964 0.0000000997 38.243197
27721732 0.0000000446 85.536310
27754500 0.0000000491 77.768517
27787268 0.0000000391 97.536673
27820036 0.0000000540 70.668035
27852804 0.0000000555 68.701132
27885572 0.0000000455 83.767771
27918340 0.0000000978 39.021775
27951108 0.0000000680 56.120066
27983876 0.0000000583 65.416799
28016644 0.0000000634 60.188582
28049412 0.0000000619 61.624821
28082180 0.0000000729 52.317422
28114948 0.0000000670 56.930190
28147716 0.0000001175 32.474600
28180484 0.0000000929 41.041477
28213252 0.0000000855 44.633514
28246020 0.0000000896 42.575371
28278788 0.0000000873 43.677532
28311556 0.0000000917 41.580834
28344324 0.0000000758 50.298576
28377092 0.0000001320 28.897772
28409860 0.0000001117 34.152691
28442628 0.0000001241 30.729223
28475396 0.0000001162 32.828720
28508164 0.0000001163 32.794853
28540932 0.0000001202 31.748576
28573700 0.0000001207 31.608274
28606468 0.0000001185 32.180675
28639236 0.0000001597 23.885943
28672004 0.0000001441 26.465051
